AGS,GEN,treatment,treated_0,treated_10,treated_20,treated_30,treated_50,treated_100
03257001,Ahnsen,100,0,0,0,0,0,1
03357054,Westerwalsede,0,1,1,1,1,1,1
03256035,Warpe,50,0,0,0,0,1,1
03358003,Böhme,10,0,1,1,1,1,1
03256008,Gandesbergen,20,0,0,1,1,1,1
03256028,Schweringen,30,0,0,0,1,1,1
03361013,Thedinghausen,50,0,0,0,0,1,1
03357001,Ahausen,0,1,1,1,1,1,1
03257024,Messenkamp,20,0,0,1,1,1,1
03357006,Bothel,10,0,1,1,1,1,1
07232138,Zweifelscheid,None,0,0,0,0,0,0
07232137,Wolsfeld,None,0,0,0,0,0,0
07232106,Plascheid,None,0,0,0,0,0,0
07232212,Dahnen,None,0,0,0,0,0,0
07235144,Wawern,None,0,0,0,0,0,0
07232290,Orlenbach,None,0,0,0,0,0,0
07232288,Olzheim,None,0,0,0,0,0,0
07232247,Kesfeld,None,0,0,0,0,0,0
07233237,Scheid,100,0,0,0,0,0,1
05370008,Gangelt,100,0,0,0,0,0,1
05358044,Nideggen,30,0,0,0,1,1,1
07232217,Eilscheid,None,0,0,0,0,0,0
07232208,Buchet,None,0,0,0,0,0,0
03454058,Werpeloh,50,0,0,0,0,1,1
03458015,Winkelsett,100,0,0,0,0,0,1
03251023,Lemförde,100,0,0,0,0,0,1
05962040,Menden (Sauerland),None,0,0,0,0,0,0
03459018,Gehrde,10,0,1,1,1,1,1
03459017,Fürstenau,20,0,0,1,1,1,1
05154024,Kalkar,100,0,0,0,0,0,1
03454029,Lathen,20,0,0,1,1,1,1
03251005,Barnstorf,100,0,0,0,0,0,1
05158004,Erkrath,30,0,0,0,1,1,1
03454035,Meppen,10,0,1,1,1,1,1
03454023,Hüven,100,0,0,0,0,0,1
05554052,Schöppingen,20,0,0,1,1,1,1
05974048,Welver,None,0,0,0,0,0,0
05558044,Senden,100,0,0,0,0,0,1
03454001,Andervenne,50,0,0,0,0,1,1
05154012,Geldern,50,0,0,0,0,1,1
05158028,Ratingen,30,0,0,0,1,1,1
05558004,Ascheberg,100,0,0,0,0,0,1
05754044,Verl,None,0,0,0,0,0,0
05962008,Balve,None,0,0,0,0,0,0
05974004,Anröchte,None,0,0,0,0,0,0
05558016,Dülmen,30,0,0,0,1,1,1
03454030,Lehe,20,0,0,1,1,1,1
05974020,Geseke,None,0,0,0,0,0,0
07232223,Fleringen,None,0,0,0,0,0,0
07232231,Habscheid,None,0,0,0,0,0,0
05358032,Langerwehe,0,1,1,1,1,1,1
07232230,Großlangenfeld,None,0,0,0,0,0,0
07232266,Matzerath,None,0,0,0,0,0,0
05334008,Baesweiler,30,0,0,0,1,1,1
07232315,Strickscheid,None,0,0,0,0,0,0
05358056,Titz,20,0,0,1,1,1,1
05334032,Stolberg (Rhld.),0,1,1,1,1,1,1
07232207,Brandscheid,None,0,0,0,0,0,0
05334012,Eschweiler,0,1,1,1,1,1,1
07232238,Heisdorf,None,0,0,0,0,0,0
05358036,Linnich,30,0,0,0,1,1,1
05370004,Erkelenz,50,0,0,0,0,1,1
05358012,Heimbach,50,0,0,0,0,1,1
07232206,Bleialf,None,0,0,0,0,0,0
07232068,Koxhausen,None,0,0,0,0,0,0
07232277,Niederpierscheid,None,0,0,0,0,0,0
07232034,Eßlingen,None,0,0,0,0,0,0
07232091,Niederstedem,None,0,0,0,0,0,0
07232048,Heilenbach,None,0,0,0,0,0,0
07232041,Gemünd,None,0,0,0,0,0,0
07232030,Ehlenz,None,0,0,0,0,0,0
07232011,Berkoth,None,0,0,0,0,0,0
07235055,Kanzem,None,0,0,0,0,0,0
07235025,Fisch,None,0,0,0,0,0,0
07235028,Freudenburg,None,0,0,0,0,0,0
07232073,Leimbach,None,0,0,0,0,0,0
07232279,Nimshuscheid,None,0,0,0,0,0,0
07232093,Niederweis,None,0,0,0,0,0,0
07235051,Igel,None,0,0,0,0,0,0
07232063,Irrel,None,0,0,0,0,0,0
07232211,Dackscheid,None,0,0,0,0,0,0
07232298,Reipeldingen,None,0,0,0,0,0,0
07232114,Schankweiler,None,0,0,0,0,0,0
07232047,Heilbach,None,0,0,0,0,0,0
07232249,Kinzenburg,None,0,0,0,0,0,0
07232054,Hommerdingen,None,0,0,0,0,0,0
07232015,Biersdorf am See,None,0,0,0,0,0,0
07235095,Nittel,None,0,0,0,0,0,0
07232256,Lasel,None,0,0,0,0,0,0
07232018,Bitburg,None,0,0,0,0,0,0
07232086,Nattenheim,None,0,0,0,0,0,0
07232103,Peffingen,None,0,0,0,0,0,0
07232124,Stockem,None,0,0,0,0,0,0
07232133,Wettlingen,None,0,0,0,0,0,0
07232020,Brecht,None,0,0,0,0,0,0
07232099,Oberweis,None,0,0,0,0,0,0
07232116,Scheitenkorb,None,0,0,0,0,0,0
07232293,Plütscheid,None,0,0,0,0,0,0
07232214,Dasburg,None,0,0,0,0,0,0
07232218,Eisenach,None,0,0,0,0,0,0
07232264,Manderscheid,None,0,0,0,0,0,0
07232084,Muxerath,None,0,0,0,0,0,0
07232053,Holsthum,None,0,0,0,0,0,0
07232285,Oberpierscheid,None,0,0,0,0,0,0
07235082,Mannebach,None,0,0,0,0,0,0
07232036,Feilsdorf,None,0,0,0,0,0,0
07235132,Tawern,None,0,0,0,0,0,0
07232132,Weidingen,None,0,0,0,0,0,0
14626140,Großschönau,None,0,0,0,0,0,0
14523020,Auerbach/Vogtl.,None,0,0,0,0,0,0
05370028,Übach-Palenberg,50,0,0,0,0,1,1
12064380,Petershagen/Eggersdorf,None,0,0,0,0,0,0
12065198,Löwenberger Land,None,0,0,0,0,0,0
03452019,Norden,50,0,0,0,0,1,1
13075051,Hintersee,None,0,0,0,0,0,0
06635002,Bad Arolsen,100,0,0,0,0,0,1
03452016,Lütetsburg,50,0,0,0,0,1,1
15084130,Elsteraue,100,0,0,0,0,0,1
05758004,Bünde,100,0,0,0,0,0,1
05758032,Spenge,100,0,0,0,0,0,1
14626250,Krauschwitz,None,0,0,0,0,0,0
16061102,Wahlhausen,10,0,1,1,1,1,1
05770044,Stemwede,100,0,0,0,0,0,1
03256004,Diepenau,100,0,0,0,0,0,1
15084341,Molauer Land,0,1,1,1,1,1,1
06435025,Schlüchtern,50,0,0,0,0,1,1
03355019,Hohnstorf (Elbe),None,0,0,0,0,0,0
09376173,Trausnitz,None,0,0,0,0,0,0
12051000,Brandenburg an der Havel,None,0,0,0,0,0,0
05758028,Rödinghausen,100,0,0,0,0,0,1
03459024,Melle,100,0,0,0,0,0,1
05774016,Büren,None,0,0,0,0,0,0
05770028,Petershagen,50,0,0,0,0,1,1
03256034,Warmsen,100,0,0,0,0,0,1
13074018,Dechow,None,0,0,0,0,0,0
01058087,Karby,None,0,0,0,0,0,0
09186125,Gerolsbach,100,0,0,0,0,0,1
05158032,Velbert,50,0,0,0,0,1,1
05374036,Radevormwald,100,0,0,0,0,0,1
05954008,Ennepetal,100,0,0,0,0,0,1
05562036,Waltrop,100,0,0,0,0,0,1
05978028,Schwerte,None,0,0,0,0,0,0
05914000,Hagen,100,0,0,0,0,0,1
03254036,Coppengrave,10,0,1,1,1,1,1
03155002,Bodenfelde,10,0,1,1,1,1,1
03152005,Bühren,0,1,1,1,1,1,1
06633026,Vellmar,30,0,0,0,1,1,1
05558024,Lüdinghausen,100,0,0,0,0,0,1
13075010,Benz,None,0,0,0,0,0,0
05974028,Lippstadt,None,0,0,0,0,0,0
05570048,Wadersloh,None,0,0,0,0,0,0
10041517,Riegelsberg,None,0,0,0,0,0,0
06635021,Waldeck,100,0,0,0,0,0,1
03255017,Hehlen,10,0,1,1,1,1,1
06633007,Espenau,30,0,0,0,1,1,1
03254012,Eberholzen,10,0,1,1,1,1,1
03254037,Duingen,10,0,1,1,1,1,1
03254015,Everode,10,0,1,1,1,1,1
12071294,Neiße-Malxetal,None,0,0,0,0,0,0
06633027,Wahlsburg,10,0,1,1,1,1,1
03255031,Ottenstein,20,0,0,1,1,1,1
03152023,Scheden,10,0,1,1,1,1,1
03255030,Negenborn,0,1,1,1,1,1,1
06633009,Fuldatal,20,0,0,1,1,1,1
06633003,Baunatal,50,0,0,0,0,1,1
05766032,Horn-Bad Meinberg,100,0,0,0,0,0,1
06633016,Liebenau,50,0,0,0,0,1,1
12069460,Päwesin,None,0,0,0,0,0,0
05119000,Oberhausen,10,0,1,1,1,1,1
05166024,Schwalmtal,50,0,0,0,0,1,1
05170012,Hamminkeln,10,0,1,1,1,1,1
05170036,Schermbeck,0,1,1,1,1,1,1
05370040,Wegberg,50,0,0,0,0,1,1
05554040,Raesfeld,0,1,1,1,1,1,1
05170016,Hünxe,0,1,1,1,1,1,1
03256021,Marklohe,30,0,0,0,1,1,1
03358020,Schwarmstedt,0,1,1,1,1,1,1
03358010,Gilten,10,0,1,1,1,1,1
03256026,Rodewald,0,1,1,1,1,1,1
03256029,Steimbke,0,1,1,1,1,1,1
03256012,Heemsen,10,0,1,1,1,1,1
03256005,Drakenburg,30,0,0,0,1,1,1
03256031,Stöckse,10,0,1,1,1,1,1
05762004,Bad Driburg,100,0,0,0,0,0,1
13075055,Jatznick,None,0,0,0,0,0,0
06434005,Königstein im Taunus,100,0,0,0,0,0,1
06633005,Calden,50,0,0,0,0,1,1
06633011,Habichtswald,50,0,0,0,0,1,1
03155003,Dassel,0,1,1,1,1,1,1
05512000,Bottrop,20,0,0,1,1,1,1
05566092,Westerkappeln,None,0,0,0,0,0,0
03459027,Neuenkirchen,10,0,1,1,1,1,1
05170008,Dinslaken,0,1,1,1,1,1,1
05566056,Mettingen,10,0,1,1,1,1,1
03459034,Glandorf,50,0,0,0,0,1,1
03255023,Holzminden,10,0,1,1,1,1,1
03255022,Holzen,10,0,1,1,1,1,1
03254007,Betheln,0,1,1,1,1,1,1
03251004,Barenburg,100,0,0,0,0,0,1
03251027,Mellinghausen,100,0,0,0,0,0,1
03251040,Sulingen,100,0,0,0,0,0,1
05162016,Kaarst,0,1,1,1,1,1,1
03251021,Kirchdorf,100,0,0,0,0,0,1
03256032,Stolzenau,50,0,0,0,0,1,1
03256033,Uchte,100,0,0,0,0,0,1
03256024,Raddestorf,100,0,0,0,0,0,1
05162020,Korschenbroich,20,0,0,1,1,1,1
01061067,Mehlbek,20,0,0,1,1,1,1
05570008,Beckum,None,0,0,0,0,0,0
03458009,Hatten,50,0,0,0,0,1,1
03454012,Freren,50,0,0,0,0,1,1
05158024,Mettmann,50,0,0,0,0,1,1
03454051,Surwold,50,0,0,0,0,1,1
08435047,Owingen,None,0,0,0,0,0,0
03459009,Berge,30,0,0,0,1,1,1
05754048,Versmold,100,0,0,0,0,0,1
03454015,Gersten,50,0,0,0,0,1,1
03255004,Boffzen,30,0,0,0,1,1,1
03255036,Wangelnstedt,10,0,1,1,1,1,1
05762016,Brakel,50,0,0,0,0,1,1
05762028,Nieheim,100,0,0,0,0,0,1
03254040,Weenzen,20,0,0,1,1,1,1
03254018,Gronau (Leine),0,1,1,1,1,1,1
06633002,Bad Karlshafen,20,0,0,1,1,1,1
07232283,Oberlascheid,100,0,0,0,0,0,1
07232234,Harspelt,None,0,0,0,0,0,0
03256019,Liebenau,50,0,0,0,0,1,1
03256018,Leese,50,0,0,0,0,1,1
03256006,Estorf,50,0,0,0,0,1,1
03241010,Langenhagen,0,1,1,1,1,1,1
03256022,Nienburg (Weser),20,0,0,1,1,1,1
05554064,Velen,0,1,1,1,1,1,1
05774032,Paderborn,100,0,0,0,0,0,1
05962024,Iserlohn,None,0,0,0,0,0,0
05566096,Wettringen,30,0,0,0,1,1,1
03456016,Ohne,30,0,0,0,1,1,1
07235104,Palzem,None,0,0,0,0,0,0
03241019,Wedemark,0,1,1,1,1,1,1
07337076,Steinfeld,100,0,0,0,0,0,1
01055032,Neustadt in Holstein,None,0,0,0,0,0,0
09671121,Goldbach,None,0,0,0,0,0,0
12065256,Oranienburg,None,0,0,0,0,0,0
16066092,Zella-Mehlis,100,0,0,0,0,0,1
16054000,Suhl,100,0,0,0,0,0,1
03456008,Halle,20,0,0,1,1,1,1
05566072,Recke,20,0,0,1,1,1,1
03458001,Beckeln,100,0,0,0,0,0,1
05978008,Bönen,None,0,0,0,0,0,0
05554044,Reken,20,0,0,1,1,1,1
03251007,Bassum,100,0,0,0,0,0,1
05154048,Rheurdt,30,0,0,0,1,1,1
05554024,Heek,10,0,1,1,1,1,1
05566060,Neuenkirchen,50,0,0,0,0,1,1
05766004,Augustdorf,None,0,0,0,0,0,0
05754024,Langenberg,None,0,0,0,0,0,0
05754016,Harsewinkel,100,0,0,0,0,0,1
05166036,Willich,10,0,1,1,1,1,1
05562012,Dorsten,10,0,1,1,1,1,1
03454053,Thuine,50,0,0,0,0,1,1
05962004,Altena,None,0,0,0,0,0,0
05570024,Everswinkel,100,0,0,0,0,0,1
05562020,Herten,50,0,0,0,0,1,1
03251022,Lembruch,50,0,0,0,0,1,1
05558012,Coesfeld,30,0,0,0,1,1,1
05954028,Sprockhövel,100,0,0,0,0,0,1
03251038,Sudwalde,100,0,0,0,0,0,1
03251012,Diepholz,50,0,0,0,0,1,1
03454036,Messingen,50,0,0,0,0,1,1
05566012,Greven,50,0,0,0,0,1,1
05562014,Gladbeck,30,0,0,0,1,1,1
05162022,Meerbusch,None,0,0,0,0,0,0
05758024,Löhne,100,0,0,0,0,0,1
03453005,Emstek,10,0,1,1,1,1,1
03454005,Börger,50,0,0,0,0,1,1
03251036,Stemshorn,50,0,0,0,0,1,1
05962016,Hemer,None,0,0,0,0,0,0
05770036,Preußisch Oldendorf,100,0,0,0,0,0,1
05114000,Krefeld,0,1,1,1,1,1,1
05758012,Herford,None,0,0,0,0,0,0
03458004,Dünsen,100,0,0,0,0,0,1
05754036,Schloß Holte-Stukenbrock,None,0,0,0,0,0,0
05566068,Ochtrup,10,0,1,1,1,1,1
03454018,Haren (Ems),0,1,1,1,1,1,1
05554032,Isselburg,50,0,0,0,0,1,1
03459032,Voltlage,20,0,0,1,1,1,1
05754032,Rietberg,None,0,0,0,0,0,0
05958044,Sundern (Sauerland),None,0,0,0,0,0,0
03454026,Lähden,50,0,0,0,0,1,1
05978036,Unna,None,0,0,0,0,0,0
03459033,Wallenhorst,10,0,1,1,1,1,1
05754004,Borgholzhausen,100,0,0,0,0,0,1
03454032,Lingen (Ems),20,0,0,1,1,1,1
05558036,Olfen,100,0,0,0,0,0,1
05958032,Meschede,None,0,0,0,0,0,0
05158008,Haan,50,0,0,0,0,1,1
03456003,Engden,10,0,1,1,1,1,1
03460005,Holdorf,20,0,0,1,1,1,1
03251020,Hüde,50,0,0,0,0,1,1
05754012,Halle (Westf.),100,0,0,0,0,0,1
09779186,Monheim,10,0,1,1,1,1,1
03454039,Niederlangen,10,0,1,1,1,1,1
03454043,Renkenberge,30,0,0,0,1,1,1
03460009,Vechta,30,0,0,0,1,1,1
03254010,Despetal,10,0,1,1,1,1,1
03255012,Eimen,10,0,1,1,1,1,1
09276144,Viechtach,None,0,0,0,0,0,0
07235002,Ayl,None,0,0,0,0,0,0
03254039,Marienhagen,20,0,0,1,1,1,1
06633015,Kaufungen,10,0,1,1,1,1,1
05762008,Beverungen,30,0,0,0,1,1,1
14626610,Zittau,None,0,0,0,0,0,0
08226055,Neckarbischofsheim,30,0,0,0,1,1,1
06633021,Oberweser,0,1,1,1,1,1,1
08215059,Oberderdingen,50,0,0,0,0,1,1
03403000,Oldenburg (Oldb),50,0,0,0,0,1,1
03458013,Wardenburg,50,0,0,0,0,1,1
03401000,Delmenhorst,100,0,0,0,0,0,1
03458005,Ganderkesee,100,0,0,0,0,0,1
05913000,Dortmund,100,0,0,0,0,0,1
05562004,Castrop-Rauxel,100,0,0,0,0,0,1
03454047,Sögel,50,0,0,0,0,1,1
15088220,Merseburg,10,0,1,1,1,1,1
12070246,Lenzerwische,None,0,0,0,0,0,0
03454059,Wettrup,50,0,0,0,0,1,1
03151026,Schönewörde,None,0,0,0,0,0,0
13075031,Eggesin,None,0,0,0,0,0,0
09571125,Buch a. Wald,100,0,0,0,0,0,1
10042116,Wadern,None,0,0,0,0,0,0
05570052,Warendorf,100,0,0,0,0,0,1
03453003,Cappeln (Oldenburg),0,1,1,1,1,1,1
03404000,Osnabrück,10,0,1,1,1,1,1
05111000,Düsseldorf,10,0,1,1,1,1,1
03251019,Hemsloh,100,0,0,0,0,0,1
03257021,Lüdersfeld,30,0,0,0,1,1,1
15084115,Droyßig,30,0,0,0,1,1,1
09479152,Selb,100,0,0,0,0,0,1
03358009,Frankenfeld,0,1,1,1,1,1,1
03256011,Haßbergen,20,0,0,1,1,1,1
03357031,Kirchwalsede,10,0,1,1,1,1,1
03257029,Pohle,20,0,0,1,1,1,1
03252002,Bad Münder am Deister,10,0,1,1,1,1,1
09372144,Neukirchen b. Hl. Blut,None,0,0,0,0,0,0
07232260,Lichtenborn,None,0,0,0,0,0,0
07232258,Lauperath,None,0,0,0,0,0,0
07235073,Langsur,None,0,0,0,0,0,0
07232079,Messerich,None,0,0,0,0,0,0
05513000,Gelsenkirchen,30,0,0,0,1,1,1
05166012,Kempen,20,0,0,1,1,1,1
03251043,Varrel,100,0,0,0,0,0,1
05117000,Mülheim an der Ruhr,20,0,0,1,1,1,1
05562032,Recklinghausen,50,0,0,0,0,1,1
03454019,Haselünne,50,0,0,0,0,1,1
03251037,Stuhr,100,0,0,0,0,0,1
05170024,Moers,10,0,1,1,1,1,1
05774008,Bad Lippspringe,100,0,0,0,0,0,1
05570012,Beelen,100,0,0,0,0,0,1
05954032,Wetter (Ruhr),100,0,0,0,0,0,1
05754008,Gütersloh,100,0,0,0,0,0,1
05978012,Fröndenberg/Ruhr,None,0,0,0,0,0,0
03459010,Bersenbrück,0,1,1,1,1,1,1
05562008,Datteln,100,0,0,0,0,0,1
05562016,Haltern am See,50,0,0,0,0,1,1
03459029,Ostercappeln,50,0,0,0,0,1,1
09377143,Neusorg,100,0,0,0,0,0,1
09190151,Schwabsoien,None,0,0,0,0,0,0
03358014,Hodenhagen,0,1,1,1,1,1,1
03257003,Auetal,30,0,0,0,1,1,1
03257005,Bad Eilsen,100,0,0,0,0,0,1
03256003,Bücken,30,0,0,0,1,1,1
15084375,Osterfeld,20,0,0,1,1,1,1
03256010,Hassel (Weser),10,0,1,1,1,1,1
03257015,Heuerßen,30,0,0,0,1,1,1
03358008,Bad Fallingbostel,10,0,1,1,1,1,1
03251002,Asendorf,50,0,0,0,0,1,1
03459025,Menslage,10,0,1,1,1,1,1
05962052,Plettenberg,None,0,0,0,0,0,0
07232089,Niedergeckler,None,0,0,0,0,0,0
07232291,Pintesfeld,None,0,0,0,0,0,0
07235143,Wasserliesch,None,0,0,0,0,0,0
07235118,Saarburg,None,0,0,0,0,0,0
07232012,Berscheid,None,0,0,0,0,0,0
07232287,Olmscheid,None,0,0,0,0,0,0
07232016,Biesdorf,None,0,0,0,0,0,0
07232013,Bettingen,None,0,0,0,0,0,0
07232045,Halsdorf,None,0,0,0,0,0,0
07235133,Temmels,None,0,0,0,0,0,0
07232062,Ingendorf,None,0,0,0,0,0,0
07232255,Lascheid,None,0,0,0,0,0,0
07232118,Schleid,None,0,0,0,0,0,0
03458014,Wildeshausen,50,0,0,0,0,1,1
03454054,Twist,0,1,1,1,1,1,1
03454006,Breddenberg,100,0,0,0,0,0,1
03251042,Twistringen,100,0,0,0,0,0,1
03456009,Hoogstede,10,0,1,1,1,1,1
03453012,Molbergen,10,0,1,1,1,1,1
05758008,Enger,100,0,0,0,0,0,1
03454003,Beesten,50,0,0,0,0,1,1
05758036,Vlotho,100,0,0,0,0,0,1
05962032,Lüdenscheid,None,0,0,0,0,0,0
05158016,Hilden,20,0,0,1,1,1,1
03456019,Ringe,20,0,0,1,1,1,1
05974052,Werl,None,0,0,0,0,0,0
03460004,Goldenstedt,50,0,0,0,0,1,1
14627180,Nossen,None,0,0,0,0,0,0
03257019,Lauenhagen,50,0,0,0,0,1,1
03257032,Rodenberg,20,0,0,1,1,1,1
03256014,Hoya,30,0,0,0,1,1,1
13076075,Kreien,100,0,0,0,0,0,1
09676156,Schneeberg,100,0,0,0,0,0,1
03357045,Sottrum,10,0,1,1,1,1,1
03357041,Scheeßel,0,1,1,1,1,1,1
13076149,Wendisch Priborn,100,0,0,0,0,0,1
15085370,Wernigerode,None,0,0,0,0,0,0
12069028,Bensdorf,None,0,0,0,0,0,0
12054000,Potsdam,None,0,0,0,0,0,0
07235149,Wincheringen,None,0,0,0,0,0,0
07232117,Scheuern,None,0,0,0,0,0,0
07232017,Birtlingen,None,0,0,0,0,0,0
07232095,Nusbaum,None,0,0,0,0,0,0
03454033,Lorup,50,0,0,0,0,1,1
05154028,Kerken,30,0,0,0,1,1,1
05974008,Bad Sassendorf,None,0,0,0,0,0,0
03460003,Dinklage,10,0,1,1,1,1,1
05566088,Tecklenburg,20,0,0,1,1,1,1
03454040,Oberlangen,10,0,1,1,1,1,1
03459030,Quakenbrück,0,1,1,1,1,1,1
05758020,Kirchlengern,100,0,0,0,0,0,1
05154060,Wachtendonk,50,0,0,0,0,1,1
05120000,Remscheid,50,0,0,0,0,1,1
03251018,Freistatt,100,0,0,0,0,0,1
03251046,Wetschen,100,0,0,0,0,0,1
05974032,Möhnesee,None,0,0,0,0,0,0
03453006,Essen (Oldenburg),0,1,1,1,1,1,1
05974016,Erwitte,None,0,0,0,0,0,0
03251041,Syke,100,0,0,0,0,0,1
05774024,Hövelhof,None,0,0,0,0,0,0
05962060,Werdohl,None,0,0,0,0,0,0
03251024,Maasen,100,0,0,0,0,0,1
03460008,Steinfeld (Oldenburg),30,0,0,0,1,1,1
01060005,Bad Segeberg,None,0,0,0,0,0,0
03361004,Emtinghausen,50,0,0,0,0,1,1
03357020,Hassendorf,10,0,1,1,1,1,1
03257013,Helpsen,50,0,0,0,0,1,1
03257017,Hülsede,20,0,0,1,1,1,1
16071097,Wohlsborn,50,0,0,0,0,1,1
07340219,Obernheim-Kirchenarnbach,100,0,0,0,0,0,1
03251033,Schwarme,50,0,0,0,0,1,1
03358006,Eickeloh,0,1,1,1,1,1,1
03257033,Sachsenhagen,30,0,0,0,1,1,1
03257007,Beckedorf,30,0,0,0,1,1,1
03257030,Pollhagen,50,0,0,0,0,1,1
09377112,Bärnau,None,0,0,0,0,0,0
01054052,Horstedt,10,0,1,1,1,1,1
16071023,Großobringen,100,0,0,0,0,0,1
05158012,Heiligenhaus,50,0,0,0,0,1,1
03459023,Kettenkamp,20,0,0,1,1,1,1
07232033,Ernzen,None,0,0,0,0,0,0
07232002,Alsdorf,None,0,0,0,0,0,0
07232088,Neuerburg,None,0,0,0,0,0,0
07232233,Hargarten,None,0,0,0,0,0,0
07232134,Wiersdorf,None,0,0,0,0,0,0
07232083,Mülbach,None,0,0,0,0,0,0
07232121,Sevenig bei Neuerburg,None,0,0,0,0,0,0
07232120,Sefferweich,None,0,0,0,0,0,0
07232028,Echternacherbrück,None,0,0,0,0,0,0
07232078,Menningen,None,0,0,0,0,0,0
03255019,Heinsen,20,0,0,1,1,1,1
05766024,Dörentrup,100,0,0,0,0,0,1
03459012,Bissendorf,50,0,0,0,0,1,1
05916000,Herne,100,0,0,0,0,0,1
05554056,Stadtlohn,0,1,1,1,1,1,1
03454037,Neubörger,50,0,0,0,0,1,1
05962056,Schalksmühle,None,0,0,0,0,0,0
03454055,Vrees,50,0,0,0,0,1,1
03454016,Groß Berßen,50,0,0,0,0,1,1
03459028,Nortrup,10,0,1,1,1,1,1
03454028,Langen,50,0,0,0,0,1,1
05558028,Nordkirchen,100,0,0,0,0,0,1
03251031,Scholen,100,0,0,0,0,0,1
03459011,Bippen,20,0,0,1,1,1,1
05954004,Breckerfeld,100,0,0,0,0,0,1
03454011,Esterwegen,100,0,0,0,0,0,1
05562028,Oer-Erkenschwick,100,0,0,0,0,0,1
03459019,Georgsmarienhütte,30,0,0,0,1,1,1
03251030,Rehden,100,0,0,0,0,0,1
05754028,Rheda-Wiedenbrück,None,0,0,0,0,0,0
05570016,Drensteinfurt,100,0,0,0,0,0,1
03454022,Hilkenbrook,100,0,0,0,0,0,1
03361012,Verden (Aller),10,0,1,1,1,1,1
03352051,Steinau,50,0,0,0,0,1,1
03357024,Hemsbünde,10,0,1,1,1,1,1
03257008,Buchholz,100,0,0,0,0,0,1
03361001,Achim,30,0,0,0,1,1,1
03358018,Rethem (Aller),0,1,1,1,1,1,1
03357022,Hellwege,10,0,1,1,1,1,1
09764000,Memmingen,None,0,0,0,0,0,0
07232253,Krautscheid,None,0,0,0,0,0,0
07232222,Feuerscheid,None,0,0,0,0,0,0
07232004,Ammeldingen an der Our,None,0,0,0,0,0,0
07232110,Rodershausen,None,0,0,0,0,0,0
05358020,Inden,10,0,1,1,1,1,1
07232259,Leidenborn,None,0,0,0,0,0,0
05334036,Würselen,20,0,0,1,1,1,1
07233235,Reuth,None,0,0,0,0,0,0
16075085,Pößneck,0,1,1,1,1,1,1
05370020,Hückelhoven,50,0,0,0,0,1,1
16074052,Lindig,0,1,1,1,1,1,1
05566036,Laer,50,0,0,0,0,1,1
05166008,Grefrath,50,0,0,0,0,1,1
03454038,Neulehe,30,0,0,0,1,1,1
03454050,Stavern,30,0,0,0,1,1,1
09372124,Eschlkam,None,0,0,0,0,0,0
05766008,Bad Salzuflen,100,0,0,0,0,0,1
16067059,Schwabhausen,100,0,0,0,0,0,1
05562024,Marl,30,0,0,0,1,1,1
03251001,Affinghausen,100,0,0,0,0,0,1
09774162,Neuburg a.d. Kammel,100,0,0,0,0,0,1
03355003,Artlenburg,None,0,0,0,0,0,0
03457018,Rhauderfehn,50,0,0,0,0,1,1
03255021,Holenberg,0,1,1,1,1,1,1
03155009,Moringen,0,1,1,1,1,1,1
03255003,Bodenwerder,10,0,1,1,1,1,1
05766060,Schieder-Schwalenberg,50,0,0,0,0,1,1
09272119,Fürsteneck,None,0,0,0,0,0,0
13073072,Ralswiek,None,0,0,0,0,0,0
03257002,Apelern,20,0,0,1,1,1,1
03361006,Langwedel,10,0,1,1,1,1,1
03257020,Lindhorst,30,0,0,0,1,1,1
03361005,Kirchlinteln,0,1,1,1,1,1,1
03257028,Obernkirchen,50,0,0,0,0,1,1
03357051,Visselhövede,0,1,1,1,1,1,1
03257018,Lauenau,10,0,1,1,1,1,1
01054042,Hattstedt,0,1,1,1,1,1,1
01060049,Klein Rönnau,None,0,0,0,0,0,0
08426128,Warthausen,None,0,0,0,0,0,0
06636009,Neu-Eichenberg,0,1,1,1,1,1,1
03255002,Bevern,10,0,1,1,1,1,1
06633010,Grebenstein,30,0,0,0,1,1,1
06633025,Trendelburg,20,0,0,1,1,1,1
03254009,Brüggen,0,1,1,1,1,1,1
05366036,Schleiden,50,0,0,0,0,1,1
05570004,Ahlen,None,0,0,0,0,0,0
05158036,Wülfrath,50,0,0,0,0,1,1
03454031,Lengerich,50,0,0,0,0,1,1
03459001,Alfhausen,0,1,1,1,1,1,1
05754052,Werther (Westf.),100,0,0,0,0,0,1
03456017,Osterwald,0,1,1,1,1,1,1
05570040,Sendenhorst,100,0,0,0,0,0,1
05566076,Rheine,50,0,0,0,0,1,1
05170040,Sonsbeck,50,0,0,0,0,1,1
06635022,Willingen (Upland),None,0,0,0,0,0,0
06634002,Edermünde,50,0,0,0,0,1,1
09374123,Georgenberg,None,0,0,0,0,0,0
06634018,Niedenstein,100,0,0,0,0,0,1
05154016,Goch,100,0,0,0,0,0,1
03255020,Heyen,10,0,1,1,1,1,1
06633018,Naumburg,100,0,0,0,0,0,1
03255014,Fürstenberg,30,0,0,0,1,1,1
06633023,Schauenburg,50,0,0,0,0,1,1
15085160,Hedersleben,None,0,0,0,0,0,0
15085140,Harsleben,None,0,0,0,0,0,0
16065013,Donndorf,100,0,0,0,0,0,1
16065018,Freienbessingen,None,0,0,0,0,0,0
